time_s,x_m,vx_m_per_s,Fx_n,effective_field_proxy_x_t,quantization_axis_x,y_m,vy_m_per_s,Fy_n,effective_field_proxy_y_t,quantization_axis_y,z_m,vz_m_per_s,Fz_n,effective_field_proxy_z_t,quantization_axis_z,radius_m,speed_m_per_s,total_780_scattering_rate_per_s,reference_vector_shift_hz,applied_reference_transition_shift_hz,total_trapping_intensity_w_per_m2
0.0019500000000000047,-0.00017126717645350812,0.3534434522334274,-2.7825061341577626e-23,-3.411536522342825e-05,-0.9999775839689612,0.0,0.0,0.0,0.0,0.0,-1.172190000612557e-06,0.0006127332298188827,1.0388079115340636e-24,2.2842923427033204e-07,0.006695637355705616,0.0001712711877688557,0.35344398335336535,24847333.68022776,477490.27939488745,477490.2796874549,30554.952810217474
0.0019550000000000045,-0.00016950477935158908,0.3524794203838073,-2.9450970122541445e-23,-3.376270589928154e-05,-0.9999772059817031,0.0,0.0,0.0,0.0,0.0,-1.169191547127725e-06,0.0005996906969663665,1.0460877545770313e-24,2.2796601860761888e-07,0.00675185285877429,0.00016950881166448185,0.3524799305251815,24847666.008100245,472554.5179189013,472554.51820844447,30559.897207281327
0.0019600000000000043,-0.00016774748406649117,0.3514590570195794,-3.102987184288612e-23,-3.34111064560324e-05,-0.9999768161208018,0.0,0.0,0.0,0.0,0.0,-1.1662570452137e-06,0.0005869003828050331,1.053202874704734e-24,2.275131273250866e-07,0.006809348052798474,0.00016775153819304674,0.3514595470507969,24847994.863545217,467633.592729664,467633.5930161921,30564.77764530424
0.001965000000000004,-0.000165995564112714,0.3503839907554317,-3.256257157745498e-23,-3.306062067997294e-05,-0.999976414047529,0.0,0.0,0.0,0.0,0.0,-1.1633852623121175e-06,0.0005743565803164963,1.0601565932622557e-24,2.2707033080258774e-07,0.006868140115412489,0.00016599964087421007,0.3503844615036229,24848320.182075452,462728.25663813634,462728.2569216588,30569.593768904007
0.001970000000000004,-0.00016424928500114754,0.34925582231329094,-3.404986464116106e-23,-3.271130082761467e-05,-0.999975999410017,0.0,0.0,0.0,0.0,0.0,-1.1605749938243462e-06,0.0005620536975542612,1.0669521808485007e-24,2.2663740522375644e-07,0.006928246815577496,0.0001642533852244893,0.34925627456653086,24848641.904202223,457839.241045608,457839.24132613494,30574.345274914827
0.0019750000000000037,-0.0001625089043768452,0.34807612486046696,-3.549253729644338e-23,-3.236319755421215e-05,-0.9999755718426436,0.0,0.0,0.0,0.0,0.0,-1.1578250625449183e-06,0.0005499862558855642,1.0735928558758847e-24,2.262141324476616e-07,0.0069896865436214085,0.00016251302889503375,0.348076559369862,24848959.975273844,452967.25494334963,452967.25522089144,30579.031910697642
0.0019800000000000035,-0.00016077467215522878,0.34684644432328626,-3.689136643642792e-23,-3.201635999611261e-05,-0.9999751309591008,0.0,0.0,0.0,0.0,0.0,-1.1551343181040018e-06,0.00053814888818331,1.0800820004331842e-24,2.2580032942033862e-07,0.007052479232808693,0.00016077882180783065,0.346846861804936,24849274.34534738,448112.9860680823,448112.98634264973,30583.653472472826
0.0019850000000000033,-0.00015904683065667027,0.34556829971170266,-3.824711986529141e-23,-3.167083576225246e-05,-0.9999746763666618,0.0,0.0,0.0,0.0,0.0,-1.1525016363815176e-06,0.0005265363444968319,1.0864226480684576e-24,2.2539577907985428e-07,0.007116644250620777,0.00015905100629028855,0.3455687008485567,24849584.968997158,443277.10077624355,443277.10104784794,30588.209803676244
0.001990000000000003,-0.0001573256147394993,0.3442431834341949,-3.956055672133218e-23,-3.132667090465594e-05,-0.9999742076415404,0.0,0.0,0.0,0.0,0.0,-1.1499259189816362e-06,0.0005151434799762891,1.0926182838968984e-24,2.250003386446206e-07,0.007182203817316345,0.0001573298172082473,0.3442435688777842,24849891.805232987,438460.24364183826,438460.2439104913,30592.70079333905
0.001995000000000003,-0.0001556112519315093,0.34287256159800594,-4.083242593880711e-23,-3.098391018373528e-05,-0.9999737243617002,0.0,0.0,0.0,0.0,0.0,-1.1474060926290474e-06,0.0005039652705177405,1.0986717523580738e-24,2.2461379157638235e-07,0.007249178311378645,0.00015561548209748623,0.34287293197009916,24850194.81728159,433663.04115482257,433663.04142053623,30597.12637449178
0.0020000000000000026,-0.00015390396255969592,0.3414578743626739,-4.206346829316306e-23,-3.0642596795761825e-05,-0.9999732260793381,0.0,0.0,0.0,0.0,0.0,-1.1449411086762166e-06,0.0004929967905661858,1.1045861365493772e-24,2.2423596580858737e-07,0.007317590073294393,0.0001539082212934664,0.3414582302568077,24850493.972501248,428886.097918655,428886.09818144183,30601.486522593965
0.0020050000000000024,-0.0001522039598785824,0.34000053622270365,-4.325441551082504e-23,-3.0302772538487445e-05,-0.9999727123315432,0.0,0.0,0.0,0.0,0.0,-1.1425299425692958e-06,0.000482233221384146,1.1103643905064147e-24,2.2386668428539165e-07,0.007387461830471381,0.00015220824805965935,0.34000087820563907,24850789.242223807,424129.9989633873,424129.99922325986,30605.781253988687
0.0020100000000000022,-0.000150511450196977,0.33850193632108094,-4.440599005800055e-23,-2.9964477876777757e-05,-0.9999721826473095,0.0,0.0,0.0,0.0,0.0,-1.140171593336395e-06,0.00047166984658016694,1.1160091297207824e-24,2.2350573522512045e-07,0.007458815695249133,0.00015051576871430894,0.3385022649341734,24851080.601601817,419395.31066112785,419395.31091809936,30610.01062438321
0.002015000000000002,-0.0001488266330031265,0.3369634387701032,-4.5518905734951863e-23,-2.9627751888344313e-05,-0.9999716365075869,0.0,0.0,0.0,0.0,0.0,-1.1378650831344972e-06,0.00046130204037956473,1.1215237803905437e-24,2.2315302994493e-07,0.007531678454261834,0.00014883098275558996,0.33696375453058086,24851368.029581085,414682.5799830017,414682.58023708576,30614.17472735592
0.002020000000000002,-0.0001471497010883684,0.3353863829516215,-4.6593867447309283e-23,-2.9292632328157635e-05,-0.9999710734055216,0.0,0.0,0.0,0.0,0.0,-1.1356094566559357e-06,0.00045112529571230173,1.1269107675025585e-24,2.2280835596655876e-07,0.007606073376527184,0.00014715408298526483,0.3353866863538327,24851651.508605983,409992.33537501615,409992.33562622627,30618.27369288984
0.0020250000000000016,-0.00014548084066924236,0.3337720838252055,-4.7631571389533785e-23,-2.8959155636162102e-05,-0.999970492791514,0.0,0.0,0.0,0.0,0.0,-1.1334037807083114e-06,0.00044113518952485105,1.1321731158459567e-24,2.224715940854553e-07,0.00768202748604825,0.00014548525563080132,0.33377237534175214,24851931.02464306,405325.0868887493,405325.08713709976,30622.307685933112
0.0020300000000000014,-0.0001438202315080926,0.3321218322299522,-4.863270472987105e-23,-2.862735701585761e-05,-0.9999698941155345,0.0,0.0,0.0,0.0,0.0,-1.1312471436905062e-06,0.00043132740356104885,1.1373132194175837e-24,2.221425503865009e-07,0.007759565874890089,0.00014382468046598073,0.3321221123127901,24852206.566941403,400681.3272634185,400681.32750892366,30626.27690498653
0.0020350000000000012,-0.00014216804703210656,0.3304368951972094,-4.959794662859336e-23,-2.8297270314408783e-05,-0.9999692767899587,0.0,0.0,0.0,0.0,0.0,-1.1291386551779685e-06,0.00042169770250755697,1.1423338543118388e-24,2.2182109441245013e-07,0.00783871648720225,0.00014217253092994398,0.3304371642786626,24852478.12800618,396061.53026270744,396061.53050538193,30630.181580718632
0.002040000000000001,-0.00014052445445096644,0.32871851622802195,-5.05279668415967e-23,-2.796892826450359e-05,-0.9999686402097604,0.0,0.0,0.0,0.0,0.0,-1.1270774454418082e-06,0.0004122419472320801,1.1472375989435837e-24,2.2150708004190428e-07,0.007919507373739868,0.00014052897424485017,0.3287187747217603,24852745.703433316,391466.1540513252,391466.15429118404,30634.021974608135
0.002045000000000001,-0.00013888961487287164,0.32696791561895666,-5.1423427196129816e-23,-2.76423622951122e-05,-0.9999679837374168,0.0,0.0,0.0,0.0,0.0,-1.1250626650021356e-06,0.00040295608793452657,1.1520271897742208e-24,2.2120039479387625e-07,0.008001968515659931,0.00013889417153190695,0.32696816392091443,24853009.291824058,386895.6385519195,386895.63878897787,30637.79837761425
0.0020500000000000006,-0.00013726368341918763,0.32518629073680017,-5.228498073389445e-23,-2.731760268995885e-05,-0.9999673067422208,0.0,0.0,0.0,0.0,0.0,-1.1230934841540221e-06,0.00039383616962271616,1.1567045301605191e-24,2.209008213319448e-07,0.008086126805176919,0.00013726827792602745,0.32518652922605396,24853268.894567948,382350.40764753305,382350.4078818065,30641.511108874663
0.0020550000000000004,-0.0001356468093375729,0.32337481632294407,-5.311327209739589e-23,-2.6994678565170958e-05,-0.9999666085159759,0.0,0.0,0.0,0.0,0.0,-1.1211690926377797e-06,0.00038487830324849366,1.1612727607574624e-24,2.2060832406349115e-07,0.00817201646211806,0.00013565144268896717,0.3233750453625111,24853524.51596167,377830.86890097096,377830.86913247517,30645.160514431427
