axis,coordinate_m,coordinate_mm,quantization_axis_x,quantization_axis_y,quantization_axis_z,total_intensity_w_per_m2,total_intensity_per_watt_path_m_inv2,scalar_shift_hz,vector_shift_hz,tensor_shift_hz,total_shift_hz,scalar_shift_hz_per_watt_path,vector_shift_hz_per_watt_path,tensor_shift_hz_per_watt_path,total_shift_hz_per_watt_path,bare_stretched_transition_frequency_hz,shifted_stretched_transition_frequency_hz,fixed_carrier_effective_detuning_hz,center_compensated_effective_detuning_hz
y,-0.00169,-1.6900000000000002,0.0,1.0,0.0,17356.648530670183,453241.4523671836,-9208471.809330614,-5012914.693578097,4300276.918345539,-9921109.584563173,-240464691.64644188,-130904346.67126383,112294937.15955025,-259074101.1581555,384228115000000.0,384228105078890.44,-5078890.415436827,-21418581.84313079
y,-0.00168,-1.6800000000000002,0.0,1.0,0.0,17433.3720593613,455244.9660935374,-9249177.043974048,-4979796.825692526,4270834.281014744,-9958139.588651828,-241527644.53369635,-130039525.87863001,111526089.20588288,-260041081.20644346,384228115000000.0,384228105041860.44,-5041860.4113481715,-21381551.839042135
y,-0.00167,-1.6700000000000002,0.0,1.0,0.0,17510.901863480463,457269.534428756,-9290310.043490207,-4946744.022878889,4241242.081881863,-9995811.984487236,-242601767.82472107,-129176404.15754505,110753335.68206602,-261024836.30020013,384228115000000.0,384228105004188.0,-5004188.015512764,-21343879.443206728
y,-0.00166,-1.66,0.0,1.0,0.0,17589.232922902287,459315.0262801968,-9331868.144479938,-4913755.7876935,4211501.452656215,-10034122.479517221,-243686991.96905535,-128314968.51805303,109976706.14090045,-262025254.34620792,384228115000000.0,384228104965877.5,-4965877.520482779,-21305568.94817674
y,-0.00165,-1.65,0.0,1.0,0.0,17668.35996867846,461381.3040575997,-9373848.551532485,-4880831.624873769,4181613.592713387,-10073066.583692865,-244783243.9689642,-127455206.02715397,109196231.90218455,-263042218.09393358,384228115000000.0,384228104926933.44,-4926933.416307135,-21266624.8440011
y,-0.00164,-1.64,0.0,1.0,0.0,17748.277481185527,463468.2236247194,-9416248.336242808,-4847971.041318461,4151579.7695770245,-10112639.607984243,-245890447.35377693,-126597103.80828823,108411946.06529559,-264075605.0967695,384228115000000.0,384228104887360.4,-4887360.392015757,-21227051.81970972
y,-0.00163,-1.63,0.0,1.0,0.0,17828.97968835407,465575.63425308315,-9459064.43627209,-4815173.546068075,4121401.3193791457,-10152836.662961021,-247008522.1553539,-125740649.04082416,107623883.52121012,-265125287.67496797,384228115000000.0,384228104847163.3,-4847163.337038979,-21186854.764732942
y,-0.00162,-1.6199999999999999,0.0,1.0,0.0,17910.46056398126,467703.3785779256,-9502293.654452473,-4782438.650285413,4091079.6472984357,-10193652.657439452,-248137384.88470814,-124885828.9595507,106832080.96394926,-266191132.8803096,384228115000000.0,384228104806347.3,-4806347.342560548,-21146038.77025451
y,-0.0016099999999999999,-1.6099999999999999,0.0,1.0,0.0,17992.71382612892,469851.2925563567,-9545932.65793715,-4749765.867236203,4060616.2279759482,-10235082.297197402,-249276948.50981128,-124032630.85417143,106036576.90143417,-267273002.46254846,384228115000000.0,384228104764917.7,-4764917.7028025985,-21104609.13049656
y,-0.0016,-1.6,0.0,1.0,0.0,18075.732935608918,472019.20542781084,-9589977.977396805,-4717154.712269947,4030012.6059077294,-10277120.083759021,-250427122.43460986,-123181042.06880432,105237411.66573873,-268370752.83767542,384228115000000.0,384228104722879.94,-4722879.916240979,-21062571.343934942
y,-0.00159,-1.59,0.0,1.0,0.0,18159.51109455805,474206.939676831,-9634426.006263517,-4684604.702800858,3999270.395813806,-10319760.313250571,-251587812.47928113,-122331050.00148407,104434627.42272516,-269484235.05804014,384228115000000.0,384228104680239.7,-4680239.6867494285,-21019931.11444339
y,-0.00158,-1.58,0.0,1.0,0.0,18244.041245104134,476414.310998237,-9679273.000023093,-4652115.358288932,3968391.282983036,-10362997.075328987,-252758920.86175337,-121482642.1036677,103628268.18104912,-270613294.7843719,384228115000000.0,384228104637002.94,-4637002.924671013,-20976694.352364976
y,-0.00157,-1.57,0.0,1.0,0.0,18329.316068125478,478641.1282647301,-9724515.075556865,-4619686.200221152,3937377.023593329,-10406824.252184693,-253940346.180518,-120635805.8797439,102818379.80052198,-271757772.25974005,384228115000000.0,384228104593175.75,-4593175.747815307,-20932867.17550927
y,-0.00156,-1.56,0.0,1.0,0.0,18415.32798210536,480887.1934969801,-9770148.210533973,-4587316.7520928215,3906229.445006694,-10451235.5176201,-255131983.39876,-119790528.88654536,102005009.9998153,-272917502.28549004,384228115000000.0,384228104548764.5,-4548764.4823799,-20888455.91007386
y,-0.00155,-1.55,0.0,1.0,0.0,18502.069142083557,483152.30183624633,-9816168.2428551,-4555006.539389058,3874950.446038695,-10496224.336205464,-256333723.829832,-118946798.73286569,101188208.3634973,-274092314.1992004,384228115000000.0,384228104503775.7,-4503775.663794536,-20843467.0914885
y,-0.0015400000000000001,-1.54,0.0,1.0,0.0,18589.53143870666,485436.2415195772,-9862570.870148612,-4522755.0895663705,3843541.9972017296,-10541783.962513253,-257545455.12409657,-118104603.07897826,100368026.34838584,-275282031.854689,384228115000000.0,384228104458216.06,-4458216.037486747,-20797907.46518071
y,-0.0015300000000000001,-1.53,0.0,1.0,0.0,18677.706497378946,487738.7938576377,-9909351.649320066,-4490561.932034353,3812006.1409217473,-10587907.440432673,-258767061.2571626,-117263929.63615814,99544517.28920746,-276486473.60411334,384228115000000.0,384228104412092.56,-4412092.559567327,-20751783.987261288
y,-0.00152,-1.52,0.0,1.0,0.0,18766.585677515628,490059.7332152084,-9956505.996156024,-4458426.598137576,3780344.9917279063,-10634587.602565689,-259998422.51953936,-116424766.16620931,98717736.40355013,-277705452.2821984,384228115000000.0,384228104365412.4,-4365412.397434311,-20705103.825128272
y,-0.00151,-1.51,0.0,1.0,0.0,18856.16007190012,492398.8269944019,-10004029.18498306,-4426348.621137515,3748560.736414693,-10681817.06970588,-261239415.50773197,-115587100.48099263,97887740.79609664,-278938775.1926279,384228115000000.0,384228104318182.94,-4318182.930294121,-20657874.357988082
y,-0.0015,-1.5,0.0,1.0,0.0,18946.420506147064,494755.83562064025,-10051916.348382846,-4394327.536194695,3716655.6341761122,-10729588.250401426,-262489913.11680153,-114750920.44195971,97054589.46212886,-280186244.0966323,384228115000000.0,384228104270411.75,-4270411.749598574,-20610103.177292537
y,-0.00149,-1.49,0.0,1.0,0.0,19037.357538272634,497130.5125314346,-10100162.476964224,-4362362.880350822,3684632.016711445,-10777893.340603601,-263749784.53441292,-113916213.95968615,96218343.29028936,-281447655.2038097,384228115000000.0,384228104222106.7,-4222106.659396399,-20561798.087090362
y,-0.00148,-1.48,0.0,1.0,0.0,19128.961458373884,499522.6041680113,-10148762.419193046,-4330454.192511176,3652492.2883022306,-10826724.32340199,-265018895.2363914,-113082968.9934119,95379065.06459166,-282722799.16521156,384228115000000.0,384228104173275.7,-4173275.6765980106,-20512967.104291975
y,-0.00147,-1.47,0.0,1.0,0.0,19221.2222884185,501931.84996982216,-10197710.881280644,-4298601.013427027,3620238.925859989,-10876072.968847683,-266297106.98381025,-112251173.55058199,94536819.46566658,-284011461.0687257,384228115000000.0,384228104123927.0,-4123927.0311523173,-20463618.45884628
y,-0.00146,-1.46,0.0,1.0,0.0,19314.129782146585,504357.98237197933,-10247002.427131725,-4266802.885678213,3587874.478944337,-10925930.8338656,-267584277.82163012,-111420815.68639167,93691673.07123506,-285313420.43678665,384228115000000.0,384228104074069.2,-4074069.1661344003,-20413760.593828365
y,-0.00145,-1.45,0.0,1.0,0.0,19407.673425085868,506800.7268056526,-10296631.478352437,-4235059.353655817,3555401.5697510913,-10976289.262257164,-268880262.0789095,-110591883.50333388,92843694.35579777,-286628451.2264457,384228115000000.0,384228104023710.75,-4023710.7377428357,-20363402.165436797
y,-0.0014399999999999999,-1.44,0.0,1.0,0.0,19501.842434681766,509259.8017014658,-10346592.314319361,-4203369.963544951,3522822.8930699727,-11027139.38479434,-270184910.3706067,-109764365.1507499,91992953.68953039,-287956321.83182627,384228115000000.0,384228103972860.6,-3972860.6152056605,-20312552.042899624
y,-0.0014299999999999998,-1.43,0.0,1.0,0.0,19596.625760543622,511734.91849592683,-10396879.07231018,-4171734.263307678,3490141.2162115956,-11078472.119406264,-271498069.6009916,-108938248.82438326,91139523.33637719,-289296795.0889977,384228115000000.0,384228103921527.9,-3921527.8805937357,-20261219.3082877
y,-0.00142,-1.42,0.0,1.0,0.0,19692.012084808455,514225.78164092655,-10447485.747696633,-4140151.802666013,3457359.3789033378,-11130278.171459306,-272819582.9686846,-108113522.7659358,90283477.4513318,-290649628.2832886,384228115000000.0,384228103869721.8,-3869721.828540694,-20209413.256234657
y,-0.00141,-1.41,0.0,1.0,0.0,19787.989822623473,516732.0886163387,-10498406.194200525,-4108622.133085077,3424480.293153799,-11182548.034131804,-274149289.9733421,-107290175.26262785,89424892.07689771,-292014573.1590723,384228115000000.0,384228103817451.94,-3817451.9658681955,-20157143.39356216
y,-0.0014,-1.4,0.0,1.0,0.0,19884.547122748438,519253.52994574973,-10549634.124213321,-4077144.807756279,3391506.943085545,-11235271.988884054,-275487026.42400163,-106468194.64675905,88563845.13872077,-293391375.9320399,384228115000000.0,384228103764728.0,-3764728.011115946,-20104419.43880991
y,-0.00139,-1.39,0.0,1.0,0.0,19981.67186827923,521789.78921535367,-10601163.109179994,-4045719.381580733,3358442.3847357873,-11288440.10602494,-276832624.4491061,-105647569.29527524,87700416.44038409,-294779777.3039972,384228115000000.0,384228103711559.9,-3711559.8939750604,-20051251.321669023
y,-0.0013800000000000002,-1.3800000000000001,0.0,1.0,0.0,20079.35167749344,524340.5430960332,-10652986.580047678,-4014345.4111526683,3325289.7458247337,-11342042.245375615,-278185912.5082191,-104828287.62933531,86834687.65735903,-296179512.48019546,384228115000000.0,384228103657957.75,-3657957.7546243854,-19997649.18231835
y,-0.0013700000000000001,-1.37,0.0,1.0,0.0,20177.573904819183,526905.4613686589,-10705097.827779667,-3983022.454742971,3292052.225491366,-11396068.05703127,-279546715.4054476,-104010338.11388141,85966742.33010536,-297590311.1892236,384228115000000.0,384228103603931.94,-3603931.94296873,-19943623.370662693
y,-0.00136,-1.36,0.0,1.0,0.0,20276.325641928037,529484.2069526298,-10757490.003935244,-3951750.0722829057,3258733.0939963674,-11450506.982221784,-280914854.304583,-103193709.25721385,85096665.85631374,-299011897.7054832,384228115000000.0,384228103549493.0,-3549493.017778216,-19889184.44547218
y,-0.00135,-1.35,0.0,1.0,0.0,20375.593718952954,532076.4359376765,-10810156.12131586,-3920527.8253478077,3225335.6923919213,-11505348.254271746,-282290146.74597514,-102378389.6105652,84224545.48228294,-300443990.87425745,384228115000000.0,384228103494651.75,-3494651.7457282543,-19834343.173422217
y,-0.00134,-1.34,0.0,1.0,0.0,20475.364705832057,534681.7976189529,-10863089.054678073,-3889355.277141004,3191863.432158266,-11560580.899660815,-283672406.6651497,-101564367.76768053,83350470.29342915,-301886304.13940114,384228115000000.0,384228103439419.1,-3439419.1003391854,-19779110.52803315
y,-0.00133,-1.33,0.0,1.0,0.0,20575.624913779044,537299.9345354337,-10916281.541513652,-3858231.992477762,3158319.7948066792,-11616193.739184733,-285061444.4131791,-100751632.36439814,82474531.20391852,-303338545.5736587,384228115000000.0,384228103383806.25,-3383806.2608152665,-19723497.68850923
y,-0.00132,-1.32,0.0,1.0,0.0,20676.360396880882,539930.4825116347,-10969726.182897236,-3827157.5377693484,3124708.3314488,-11672175.389217785,-286457066.77881813,-99940172.07823332,81596820.94542062,-304800417.9116308,384228115000000.0,384228103327824.6,-3327824.6107822154,-19667516.038476177
y,-0.00131,-1.31,0.0,1.0,0.0,20777.556953823467,542573.0707026767,-11023415.444401866,-3796131.4810072053,3091032.662332064,-11728514.263077008,-287859077.0124113,-99129975.6279652,80717434.05497716,-306271618.5853994,384228115000000.0,384228103271485.75,-3271485.7369229924,-19611177.164616957
y,-0.0013,-1.3,0.0,1.0,0.0,20879.200129745754,545227.3216427026,-11077341.65708269,-3765153.3917472153,3057296.4763411344,-11785198.572488768,-289267274.85158104,-98321031.77322575,79836466.86198257,-307751839.7628242,384228115000000.0,384228103214801.44,-3214801.427511232,-19554492.855205193
y,-0.00129,-1.2899999999999998,0.0,1.0,0.0,20981.27521822296,547892.8512966657,-11131497.01852913,-3734222.841094052,3023503.530465186,-11842216.329157995,-290681456.54870313,-97513329.31409119,78954017.47427298,-309240768.3885213,384228115000000.0,384228103157783.7,-3157783.670842005,-19497475.09853597
y,-0.0012799999999999999,-1.2799999999999998,0.0,1.0,0.0,21083.767263379097,550569.2691154955,-11185873.593985686,-3703339.401685647,2989657.6492309044,-11899555.34644043,-292101414.90017474,-96706857.09067637,78070185.76331992,-310738086.22753125,384228115000000.0,384228103100444.6,-3100444.6535595693,-19440136.081253532
y,-0.0012699999999999999,-1.2699999999999998,0.0,1.0,0.0,21186.66106212936,553256.1780946534,-11240463.317541614,-3672502.647677739,2955762.72410116,-11957203.241118196,-293526939.2774813,-95901603.98273121,77185073.34852766,-312243469.91168493,384228115000000.0,384228103042796.75,-3042796.7588818036,-19382488.186575767
y,-0.0012599999999999998,-1.2599999999999998,0.0,1.0,0.0,21289.94116655252,555953.1748360847,-11295257.993389597,-3641712.154728489,2921822.7128392486,-12015147.435278839,-294957815.6600642,-95097558.9092391,76298783.58063123,-313756590.98867214,384228115000000.0,384228102984852.56,-2984852.5647211615,-19324543.992415123
y,-0.00125,-1.25,0.0,1.0,0.0,21393.59188639361,558659.8496135722,-11350249.297153508,-3610967.4999832627,2887841.63883862,-12073375.15829815,-296393826.66999376,-94294710.82801935,75411421.52419354,-315277115.97381955,384228115000000.0,384228102926624.8,-2926624.8417018503,-19266316.269395813
y,-0.00124,-1.24,0.0,1.0,0.0,21497.597291696948,561375.786441493,-11405428.77728537,-3580268.2620594027,2853823.5904181227,-12131873.448926648,-297834751.6084482,-93493048.73532969,74523093.93920165,-316804706.4045762,384228115000000.0,384228102868126.56,-2868126.551073352,-19207817.978767313
y,-0.00123,-1.23,0.0,1.0,0.0,21601.941215569645,564100.5631469832,-11460787.856531503,-3549614.0210311906,2819772.7200826975,-12190629.157479992,-299280366.494,-92692561.66547346,73633909.261761,-318339018.89771235,384228115000000.0,384228102809370.8,-2809370.842520008,-19149062.27021397
y,-0.00122,-1.22,0.0,1.0,0.0,21706.607257075528,566833.7514455088,-11516317.833467891,-3519004.3584148325,2785693.2437495524,-12249628.948133172,-300730444.1027095,-91893238.6904076,72743977.5838882,-319879705.20922893,384228115000000.0,384228102750371.06,-2750371.0518668275,-19090062.479560792
y,-0.0012100000000000001,-1.2100000000000002,0.0,1.0,0.0,21811.578784259334,569574.9170198372,-11572009.88410465,-3488438.8571535335,2751589.439939822,-12308859.30131836,-302184754.01002294,-91095068.9193529,71853410.6324025,-321426412.2969733,384228115000000.0,384228102691140.7,-2691140.6986816395,-19030832.1263756
y,-0.0012000000000000001,-1.2000000000000002,0.0,1.0,0.0,21916.8389373011,572323.6196024088,-11627855.06355955,-3457917.101602693,2717465.6489357813,-12368306.51622646,-303643062.63447416,-90298041.4984073,70962321.74691774,-322978782.3859637,384228115000000.0,384228102631693.5,-2631693.4837735407,-18971384.911467504
y,-0.00119,-1.1900000000000002,0.0,1.0,0.0,22022.370631800393,575079.4130611004,-11683844.307800477,-3427438.677515199,2683326.2719036923,-12427956.713411985,-305105133.2831859,-89502145.61016203,70070825.85693687,-324536453.0364111,384228115000000.0,384228102572043.3,-2572043.286588015,-18911734.714281976
y,-0.00118,-1.1800000000000002,0.0,1.0,0.0,22128.156562190066,577841.8454883691,-11739968.435456565,-3397003.1720267185,2649175.7699823105,-12487795.837500975,-306570726.1991648,-88707370.47331737,69179039.45804977,-326099057.2144325,384228115000000.0,384228102512204.2,-2512204.1624990255,-18851895.59019299
y,-0.00117,-1.17,0.0,1.0,0.0,22234.17920527923,580610.4592937721,-11796218.149697887,-3366610.1736411634,2615018.663337241,-12547809.66000181,-308039598.61038667,-87913705.34230313,68287080.58723922,-327666223.3654506,384228115000000.0,384228102452190.3,-2452190.3399981894,-18791881.767692152
y,-0.00116,-1.16,0.0,1.0,0.0,22340.42082392471,583384.7912998404,-11852584.040183356,-3336259.272216232,2580859.5301812305,-12607983.782218358,-309511504.7806626,-87121139.50690114,67395068.7972974,-329237575.4902663,384228115000000.0,384228102392016.2,-2392016.2177816425,-18731707.645475604
y,-0.00115,-1.15,0.0,1.0,0.0,22446.86347083065,586164.3728413002,-11909056.585076561,-3305950.0589489522,2546703.0057605454,-12668303.638264969,-310986196.06227946,-86329662.29186773,66503125.13035673,-330812733.22379047,384228115000000.0,384228102331696.4,-2331696.361735031,-18671387.789428994
y,-0.00114,-1.14,0.0,1.0,0.0,22553.488992475504,588948.7298676193,-11965626.15312922,-3275682.1263613896,2512553.7813076307,-12728754.49818298,-312463420.950406,-85539263.05656046,65611372.090540215,-332391311.9164263,384228115000000.0,384228102271245.5,-2271245.5018170197,-18610936.92951098
