time_s,x_m,vx_m_per_s,Fx_n,effective_field_proxy_x_t,quantization_axis_x,y_m,vy_m_per_s,Fy_n,effective_field_proxy_y_t,quantization_axis_y,z_m,vz_m_per_s,Fz_n,effective_field_proxy_z_t,quantization_axis_z,radius_m,speed_m_per_s,total_780_scattering_rate_per_s,reference_vector_shift_hz,applied_reference_transition_shift_hz,total_trapping_intensity_w_per_m2
0.00033000000000000076,0.007398079904029116,-19.05112763496869,7.200326835640149e-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.319904236668908e-07,-0.0031345881574404645,3.1753467941822645e-25,0.0,1.0,0.007398079923156634,19.051127892844313,11669661.523072835,0.0,0.0,0.0
0.00033125000000000076,0.007374343951910099,-18.9887616952137,7.281442159849252e-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.359205438290078e-07,-0.0031440961296935895,3.236807050262428e-25,0.0,1.0,0.007374343971383751,18.9887619555082,11796912.991397208,0.0,0.0,0.0
0.00033250000000000076,0.0073506868354456,-18.925693171598517,7.36407854468558e-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.398624824138606e-07,-0.0031535508678822675,3.2986667931497687e-25,0.0,1.0,0.007350686855270381,18.925693434333493,11926100.015214141,0.0,0.0,0.0
0.00033375000000000077,0.007327109449333861,-18.861908889391273,7.448289919183442e-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.438161724463472e-07,-0.003162952025989288,3.3609038276401366e-25,0.0,1.0,0.007327109469514809,18.86190915458886,12057281.705283858,0.0,0.0,0.0
0.00033500000000000077,0.0073036127053254215,-18.79739520675145,7.53413236335387e-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.477815465428746e-07,-0.0031722992772219103,3.423495226898715e-25,0.0,1.0,0.0073036127258676265,18.797395474434353,12190519.564497145,0.0,0.0,0.0
0.0003362500000000008,0.007280197532830298,-18.732137996099112,7.6216642003045e-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.517585369361816e-07,-0.0031815923146455705,3.4864173379883037e-25,0.0,1.0,0.007280197553738898,18.73213826629063,12325877.598068956,0.0,0.0,0.0
0.0003375000000000008,0.00725686487954944,-18.666122624686224,7.710946091961781e-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.557470755009476e-07,-0.003190830851812797,3.54964578870864e-25,0.0,1.0,0.007256864900829622,18.666122897410283,12463422.428463599,0.0,0.0,0.0
0.0003387500000000008,0.007233615712131517,-18.59933393433888,7.802041138350546e-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.597470937801803e-07,-0.0032000146233862044,3.613155495594756e-25,0.0,1.0,0.007233615733788515,18.59933420962007,12603223.415052602,0.0,0.0,0.0
0.0003400000000000008,0.007210451016856092,-18.531756220339584,7.895014980341785e-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.637585230123735e-07,-0.003209143385754559,3.676920673393717e-25,0.0,1.0,0.00721045103889519,18.53175649820319,12745352.778461138,0.0,0.0,0.0
0.0003412500000000008,0.007187371800344317,-18.46337320941964,7.989935905724378e-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.677812941594242e-07,-0.003218216917640633,3.7409148460330373e-25,0.0,1.0,0.007187371822770846,18.463373489891683,12889885.72950177,0.0,0.0,0.0
